242657	1994	2	122	0
242659	1971	1	27	48;44;63
242682	1988	1	88	0
242708	1997	1	1610	1031;1;2421;22;17;6;33;27;15959
242719	1989	2	62	81625;51;162827;994;77196;287632;8016
242732	1981	1	0	0
242734	1988	1	24	0
242738	1974	2	0	0
242746	1965	2	18	0
242752	1998	2	187	172713;180386;300192
242767	1993	2	62	0
242780	1998	1	30	33
242781	1979	2	90	0
242782	1995	2	460	0
242783	1891	2	22	0
242784	1988	1	4	0
242794	1983	1	1	0
242798	1998	2	94	0
242815	1984	1	0	0
242823	1996	1	540	39;51;24;11;36;7;1;5;21;25
242830	1993	1	17	0
242844	1997	2	37	0
242853	1987	2	120	266086;163;45722;258;49
242855	1969	1	34	0
242897	1984	1	26	0
242915	1991	2	22	90
242921	1996	2	10	0
242942	2000	2	15	0
242953	1984	2	12	0
242959	1992	1	8	41;48
242961	1974	2	139	0
243016	2011	2	21	0
243040	1997	1	276	824;6
243052	1980	2	51	0
243062	1988	2	36	7;32;269769;2;3
243067	1999	2	75	0
243083	2001	1	11	0
243085	1988	1	11	0
243089	2000	1	7	0
243110	1990	1	6	0
243120	1991	1	189	0
243121	1979	2	403	1170;27;31;20
243123	1994	1	100	0
243124	1984	1	18	0
243133	1965	2	30	0
243145	1991	1	355	28;4;1;48;42;9;6
243150	1996	1	0	0
243163	1977	2	242	0
243172	1998	2	16	0
243174	1980	1	0	0
243183	1997	1	0	0
243195	1999	1	17	0
243211	1989	2	288	9;15
243215	1984	2	122	1;7;5;2;34;12;13
243218	1990	2	0	0
243220	1985	2	10	0
243221	2010	1	86	0
243231	1990	2	2	101;7;108;41;51;6;60;181;74;4
243240	1997	2	25	0
243245	1999	1	70	22
243246	1995	2	273	10;1;13;5;43;17;6;2;19;105
243253	1976	2	324	113;54
243257	1985	1	105	65
243265	1987	2	16	127;5;21;16;38;35
243269	1993	1	95	0
243300	2010	2	57	0
243301	1991	2	79	0
243310	1991	2	111	0
243312	1994	2	163	0
243317	2000	2	5	0
243322	1983	2	115	0
243333	1997	1	22	6;12;11
243342	1988	2	39	0
243367	1992	1	14	0
243382	1991	2	77	0
243412	1992	2	0	0
243435	1988	1	517	12
243438	1984	1	6	0
243441	1988	2	170	25;43;5;19;2;10;1;21;32;4
243451	2008	1	213	54
243464	1992	2	8	0
243504	1999	2	226	21812;6;27842;184160;2337;275
243507	1995	1	61	0
243519	1999	1	14	0
243532	1971	1	49	0
243543	1999	2	54	0
243551	2000	2	48	0
243565	1989	1	86	41;35;48
243578	1993	2	40	55
243579	2010	2	25	0
243584	1996	1	18	0
243592	1982	2	34	0
243595	2009	2	135	0
243603	1996	2	55	0
243609	1990	2	21	7;1;34;397;4934;758;633;367;1397;163
243611	1998	1	35	11;6;7;73;55;9;62
243613	1993	1	6	0
243622	1997	2	297	0
243627	1956	2	18	0
243634	2009	2	12	0
243636	1997	2	647	25158;800;201816;324446
243640	1990	1	137	6;50;88;303573;75;22;97;1
243641	1995	1	21	105;173
243653	2001	2	20	0
243663	1972	2	2	0
243672	1997	1	2	51
243673	2011	1	29	83;6;36;17;102;10;30;28;39;12
243759	1986	1	381	0
243763	1989	2	995	2;113;31;10;51;6;12;18;4;89
243788	1970	2	34	0
243793	1988	2	22	0
243808	2009	2	43	0
243823	1992	1	6	0
243836	1985	2	105	877
243837	1987	2	395	8;45;9;59;3093;1
243843	1992	1	31	0
243870	1992	2	0	0
243876	1993	2	20	61
243891	1990	2	27	0
243901	1908	2	105	0
243907	1981	1	0	0
243930	1988	2	139	3;8;7
243931	2011	1	503	11100;21;4;94;1;2198;510;312;887
243938	1979	2	185	0
243955	1997	2	46	15;3263;1;17;6
243971	1983	1	42	0
243972	1977	2	27	0
243976	1992	2	6	6;42;66
243979	1995	1	36	0
243985	1996	1	90	0
243999	1997	1	63	6;56;39;2;1;62;11;18;33
244008	1977	1	41	0
244011	1985	2	0	0
244026	1998	2	40	6;66
244044	1991	1	106	0
244058	1998	2	96	1;81;38;56;49;22;23;14;19;12
244073	0-0-	0	17	0
244080	1997	2	33	0
244091	1998	1	396	114
244106	1995	1	49	37;38;62;7;49;11;14;18;22;26
244133	1989	2	137	1;35;49;40;62;53;33;30;13
244136	1966	2	64	17;54;13;15;26;21;16;1;2;36
244144	1996	2	470	0
244163	1998	1	77	0
244179	1991	2	260	40;3;9;114052;1;26;30;31;51;6
244181	1991	2	17	17
244185	1992	2	129	3;5;1;7;38;25;23;14;19;10
244196	1995	2	569	0
244214	1994	1	60	31606
244217	2005	2	55	0
244225	1980	1	0	0
244229	1991	2	29	0
244250	1992	1	15	0
244254	1992	2	22	0
244264	1901	2	19	0
244265	1997	1	74	0
244281	1998	2	0	0
244284	1992	2	6	0
244312	1994	2	0	0
244321	1978	1	3	0
244335	1991	1	75	15;53;6
244339	1985	2	1	0
244341	1990	2	191	0
244351	1992	1	127	0
244352	1970	1	56	0
244373	1985	1	12	0
244381	1995	1	1	0
244402	1992	1	0	0
244404	1992	1	48	55;71
244409	1984	2	72	0
244420	1988	2	21	0
244429	1991	2	4	0
244442	1990	1	16	0
244445	2000	2	15	0
244459	1978	1	0	210
244470	1992	2	265	0
244476	1975	1	8	0
244495	1979	2	193	0
244501	1991	2	30	0
244515	1983	2	228	0
244517	1994	1	7	0
244555	1991	2	33	0
244563	1985	2	75	2;1;13;7
244565	1984	2	43	0
244567	1985	1	225	65;79
244572	1976	2	141	0
244574	1993	1	0	0
244586	1996	2	21	28
244599	1994	1	141	2;14;11;7;4;23;1
244606	1992	1	112	0
244609	1984	2	170	49;1;4;3
244619	1985	1	0	0
244632	1992	2	12	6
244638	1990	2	8	0
244654	1993	2	61	0
244657	1991	2	202	0
244660	1982	2	231	0
244666	1990	2	109	1;4;7;52;34;5;3;23;11;14
244672	1991	2	0	0
244679	1991	2	32	0
244694	1989	2	124	7;696;3028;1588;42
244703	1985	1	14	0
244717	1983	1	6	0
244724	1987	2	130	0
244729	1984	2	868	7;14;5;1;451;10;8;13;2;18829
244760	1981	1	20	0
244764	1974	2	15	0
244799	1985	2	45	0
244804	1982	1	3	0
244812	1984	1	22	0
244821	1986	1	253	48;4;42;35;1;59;2;3;10;11
244830	1986	2	124	39
244842	1978	1	209	7;50;63;5
244845	2008	1	0	0
244852	1986	1	229	7;4;1;5;23;56;10;2;38
244855	1986	2	91	0
244879	1988	2	291	3;24;1;46;9;74;8;14103;45;13
244882	2011	2	0	110
244884	1992	2	7	0
244885	1981	2	34	1318
244901	2008	1	761	12;10
244906	1982	2	431	0
244912	1989	1	2	0
244913	1984	1	67	21;174;245;1;313;32;7;2;931;727
244915	1999	1	21	0
244922	1981	2	258	0
244954	1987	2	71	0
244983	1985	2	63	0
244988	0-8-	1	14	0
245012	1982	1	3	0
245015	1982	1	128	0
245017	2010	1	337	276251;1203;125;25;8;41;3123;9
245021	1983	2	0	0
245045	1980	2	501	0
245070	1990	2	84	0
245071	1992	1	20	0
245077	1984	1	68	48;1;22;8;25;23;4;71;3
245090	2009	1	4	0
245093	1974	2	0	0
245095	1990	1	75	0
245105	1995	2	6	0
245119	1990	2	6	0
245123	1993	2	237	9;5;22572;7;1805;15;20;1;3;16
245130	1991	2	122	0
245132	1990	2	125	0
245141	1976	1	63	0
245155	1992	1	39	0
245179	1980	2	34	0
245200	1992	1	5	0
245256	1998	2	156	43587;351;1591;174;133;6;3084;348;9
245258	1995	2	118	37
245262	1968	1	13	0
245274	1917	1	0	62;26;1786;6;98;39;20;53;45
245279	1988	1	20	0
245293	1987	2	13	0
245320	1989	2	32	0
245339	1980	1	32	0
245346	1991	2	0	0
245355	1982	1	21	18;12;56;4;5;11
245363	2009	1	57	0
245365	1995	1	127	12;3;39;11;64;1440;22;18;4
245366	1991	2	0	0
245367	1961	1	63	0
245368	1993	1	33	0
245370	1991	1	13	0
245376	1990	2	30	9;4;3
245378	1988	2	52	8;16;1;34
245381	1995	2	20	6;20;24;510;44;159
245383	1992	1	22	51
245432	1993	1	35	0
245435	1965	1	19	0
245438	1988	2	41	0
245444	1994	2	174	0
245454	1997	2	5	0
245455	1986	1	3	0
245492	1986	2	0	0
245504	1992	2	14	0
245516	1909	2	6	0
245522	1991	2	75	80;71;117;61;55
245523	1991	2	190	0
245527	1989	1	121	1;2;4
245547	1976	1	0	0
245554	1991	1	146	923
245566	1989	1	212	0
245568	1986	2	7	0
245593	1975	1	31	0
245596	1982	1	0	0
245608	2011	1	19	0
245611	1993	2	5	9;3;12;6;4;23;20;1;52;18
245634	1975	1	0	0
245648	1984	2	126	2;52;21;17;8;3;10;1;32
245656	1991	2	27	27
245658	1972	1	30	0
245669	1972	1	12	0
245679	1990	2	408	17;16;7;13;1;4;10;25;38;5
245706	1990	1	93	280;9;15;1;26;80;107;57;430;50
245707	1966	1	62	0
245711	1986	1	254	13;21;1;5;38;2;34;32;7;4
245723	1967	1	22	0
245733	1991	1	24	202905
245742	1972	1	23	0
245766	1993	2	19	0
245792	1985	1	92	0
245801	1995	1	134	18;4;26;165;1;11
245802	1995	1	113	0
245812	0-0-	0	93	0
245832	2009	2	22	0
245837	1974	2	167	0
245839	1994	1	6	0
245844	1977	2	0	0
245849	1991	1	196	7;6;52323;1;2;133
245860	1993	1	57	0
245865	1984	2	24	0
245866	1997	1	31	0
245867	1990	2	143	5;44;16;15;1;3;7;17;315771
245870	1969	1	99	0
245877	1990	1	4	0
245887	1990	1	210	0
245889	1976	1	96	0
245907	1994	2	0	0
245928	1991	2	90	0
245941	1992	1	68	0
245949	2000	1	7	0
245966	1993	1	449	3;22;14;11;10;1;5;4;2;19
245977	1982	2	62	1;3;5;4
245999	1984	1	0	0
246016	1985	2	287	20;8;38;30;42;23;31;2;44
246033	1983	2	35	3
246049	1892	2	63	34;109;7
246050	1991	1	0	0
246051	1995	1	14	0
246080	1985	1	18	15;8;78;115;2;41;80;42
246082	1988	2	0	77;61;83;78;106;75;51;101;105;96
246088	1993	2	97	0
246093	1999	2	70	39;16;37;68;46;26;30;57;74
246125	1994	1	20	1;4;26;22;2;6;12;3;79
246139	1994	1	36	0
246161	1989	2	12	0
246168	1995	2	113	4;1;7;18;3;2;5;12;14;38
246174	1-4-	1	105	27
246178	1988	1	4	0
246224	1993	1	0	0
246236	1992	1	42	0
246260	1995	1	11	0
246262	1989	2	383	46;10;93;16;116;1;99;123;50;6
246273	1997	2	6	0
246301	2010	2	61	0
246328	1997	1	32	0
246334	1923	1	55	0
246337	1992	1	18	0
246353	1997	2	54	15;16;96;57;36;14
246365	2000	2	279	3204;163437;1
246378	1997	2	38	0
246386	1991	1	0	0
246401	1991	2	75	72;15;31;33;58;45
246404	2010	2	66	0
246415	1991	2	162	0
246422	2001	1	15	0
246424	2009	2	85	0
246425	1989	2	0	8;49;3;4;1;24;5;7;17;9
246427	1901	2	389	0
246429	1993	1	149	70;6;3;58;2;11;1;12
246446	2011	1	15	1934;42;6;97;55;31;41;2;51;48
246477	1982	1	1	0
246485	1900	2	0	0
246509	1998	2	77	85;42;2;31;11;14;72;1;33
246511	1991	1	194	6;50;3;434;7;94;44;83;1
246515	1961	2	29	0
246536	1990	1	142	67;6;90;61;181;51;28;2;71;118
246541	1990	2	71	0
246561	1979	1	288	0
246563	1995	1	0	0
246572	1987	2	255	35
246582	1998	1	11	0
246587	1995	2	146	0
246589	1997	1	5	6;112;12;42;75;18;61;117
246594	1992	2	133	106
246614	1995	1	150	1;27;11;4;2;3;57;33;22;13
246618	1999	2	141	68;39;40;302;17;26;143;20;37;64
246620	1995	1	155	1;33;4;14;2;11;34;6;53;93
246626	1992	2	292	9;2;24;143691;6;13;4;5;10626
246633	1989	2	191	457722
246648	2000	2	21	0
246680	1995	1	67	22;2;1901;1170;11;1;6;4;78;5
246722	1990	2	10	1
246726	1964	2	1	0
246734	1984	2	159	0
246779	1998	2	59	64;6;88;102;1
246783	1991	2	55	0
246785	1994	2	35	0
246791	1993	1	39	0
246792	1996	2	107	0
246798	1997	1	39	0
246799	2009	2	22	24
246832	2009	2	57	0
246835	1981	1	108	2;1;4;11;12
246839	1990	2	124	31;64;37;45;44;916;87;58;114
246844	1988	2	0	0
246873	0-11	2	781	0
246874	1996	1	174	0
246891	1992	2	277	6;111;1;1085;46;72;9;31;14;33
246893	1987	2	33	0
246903	2001	2	12	0
246908	1996	1	115	51;16753
246909	1996	2	104	152451;51;61
246910	1993	2	0	0
246918	1998	2	116	0
246919	1998	2	55	6;36;18;19;53;52;5;12;3
246924	1986	2	10	0
246951	1999	2	91	0
246969	1990	2	123	1;31;91;55;6;51;23;71;42;14
246989	1993	1	128	0
246991	1996	1	21	0
246995	1994	2	32	1;26;34;23;13096;6;52;12;19
247000	1891	1	11	0
247003	2000	1	19	0
247043	1994	1	21	0
247053	1951	2	11	30
247056	1994	1	99	0
247084	1987	1	9	0
247107	1998	1	153	0
247138	1996	1	79	1;89;84;51;21;18;77;6;4
247153	1992	1	12	0
247154	1993	1	11	0
247155	1996	2	39	3;1;11;13;12;2;14;6;32
247171	1992	2	12	0
247176	1998	2	3	0
247202	1975	2	48	0
247216	1989	2	219	6
247220	1998	2	9	0
247227	2010	1	104	0
247253	1993	2	173	37;6;16;51;89;5;42
247255	1969	2	63	0
247272	1990	2	43	28;10;17;7;25;31;2;1;6;4
247273	1919	2	128	0
247279	1977	1	490	0
247293	1998	2	30	0
247296	1976	1	62	0
247298	1991	2	10	0
247304	1997	2	247	6;3;14;7;1;11;12;37;31;33
247314	1997	2	97	0
247336	1995	1	84	0
247337	1997	1	21	0
247342	2001	2	51	0
247356	1995	1	9	14;1;13;4;5;6;11;84;10;78
247365	1982	2	161	0
247366	2010	1	0	8;113;74;68;22;9;39;30;280;70
247378	1992	2	65	0
247387	1991	1	26	0
247391	1991	2	15	3;4;38;1;5;7;34;2;14
247399	1986	1	8	0
247435	1984	1	0	0
247453	1994	1	60	0
247458	1997	1	21	0
247467	2002	2	9	0
247468	1991	2	446	51;71
247474	1991	1	155	0
247488	1997	1	84	0
247517	1994	2	48	0
247518	1990	1	4	0
247523	1991	2	20	0
247540	2000	2	98	0
247565	1990	1	13	0
247594	1986	2	99	1;19;7;3
247601	1986	2	0	0
247605	1-1-	2	14	0
247621	1997	1	70	0
247635	1972	1	3	0
247646	2007	1	262	0
247648	1992	1	103	0
247650	1989	1	318	9;2;1;48;8;17;88;57;4;41
247652	1993	2	53	114
247661	1982	1	6	0
247663	1985	2	114	0
247664	1953	2	279	0
247667	1995	2	173	0
247672	1999	2	0	0
247673	1991	1	38	0
247674	1978	2	32	0
247678	1919	1	0	97
247680	2000	2	74	0
247690	1994	1	446	0
247713	1996	2	55	0
247716	1998	2	17	0
247718	1996	2	8	0
247729	1998	1	37	0
247735	2000	2	2	0
247770	1995	1	62	0
247773	1991	1	229	6
247778	1977	2	21	0
247782	2000	2	106	0
247802	1994	2	268	0
247814	1976	2	6	0
247853	1981	2	0	0
247857	1986	2	8	0
247858	2000	2	306	0
247876	1991	1	0	0
247892	1992	1	408	177;6;151;18;23;26;57;11;39;2
247894	1989	2	143	0
247915	1990	2	294	0
247920	2010	2	82	16;15;24;30;4;40;123;8;11;1
247923	1912	1	28	0
247931	1988	2	22	0
247937	1999	2	33	39;5;12;11;2;36;62;60;4;25
247942	1982	1	93	25;22;85;8;58;21;1;13;4;40
247945	1999	2	11	0
247946	0-0-	2	94	0
247952	1979	1	506	0
247964	1996	2	536	2;39;6;37;1;14;4;3;18
247979	1992	1	10	0
247980	1975	1	105	0
247986	1999	2	196	6;13;14;2;12;23;1;31;33;97
247992	2000	1	118	0
248018	1990	2	62	1;5;19;7;4;2
248021	1997	2	124	0
248030	1987	2	6	0
248032	1997	2	27	0
248036	2010	1	22	0
248039	1989	2	10	15;138512
248048	1991	1	5	0
248075	2010	1	324	0
248098	1981	1	1	0
248100	1969	1	33	0
248105	1993	2	140	26;4;40;67;23;11;78;6;2;37
248111	1989	2	31	8;30;36;2;40;26;74;93
248114	1924	2	6	0
248128	1999	2	226	0
248143	1990	1	165	2;10;1
248148	1992	2	6	61
248164	1983	2	0	0
248167	1995	2	37	112;51
248170	1910	2	204	0
248192	1989	1	4	0
248222	1979	1	26	30;22;67;1;41;53
248229	1972	2	87	0
248236	1992	1	8	0
248239	2000	1	29	8921;67;149876;283;12133;40
248242	1995	2	169	6
248277	1969	1	84	0
248301	1994	2	35	0
248316	1976	1	4	0
248328	1977	1	0	0
248360	1995	1	50	0
248366	1998	2	76	0
248372	1980	2	63	28;3;2;9;8;1;4;55;25
248375	1997	2	16	0
248385	1981	1	73	8
248394	1976	1	202	20;51
248405	1969	1	7	0
248413	1997	1	70	0
248440	1983	2	2	0
248441	1999	1	178	963
248446	1998	2	71	1483;3;15;40;98;67;6926;106;37;1
248452	1997	2	99	0
248509	1990	0	61	0
248513	1980	2	2	16;40;46;57
248515	1994	1	36	0
248518	1996	1	211	6;4;15;3;16;7;70;1;20;2
248529	1991	1	2	0
248536	2010	2	0	0
248557	1998	2	61	0
248582	1969	1	1	130
248599	1988	1	21	0
248618	1991	2	52	8
248629	1987	2	13	0
248654	1996	1	237	0
248682	2009	2	159	0
248689	1996	2	46	3;18;91;6;12;33
248694	1974	1	73	0
248696	1995	1	60	0
248704	1985	2	27	7;14;11;4;25;2;13;10;1
248710	1998	2	256	12;42;7808;6;963;234;58;14;99
248739	1990	1	86	0
248754	1999	2	100	2;9;6;3;55
248757	1991	1	0	0
248765	1997	1	274	0
248781	1990	2	71	1;11484;15;3112;20497;60;6;24
248785	1990	2	28	0
248787	2011	2	0	0
248789	1999	2	223	54;19;3;1;38;66;39;40;31;6
248794	1992	2	0	51
248806	1988	1	21	2;4;11;25;48;35;77;18;7;56
248819	1995	1	526	0
248836	1990	2	21	454;158;192;16;6;31;1176
248844	2010	1	108	0
248847	1990	2	5	0
248859	1990	1	49	145;3171;5702;2676;51;24801;6
248868	1974	2	12	0
248888	1991	1	19	0
248890	1981	2	0	0
248892	1988	1	0	0
248893	1978	1	613	5;22;2;49;63;1;4;33271;611;41
248902	1996	2	120	0
248912	2001	2	86	0
248916	1991	1	17	0
248919	1995	1	310	0
248928	1984	1	7	0
248932	2008	1	3	0
248935	1986	1	0	0
248967	1992	2	91	44;40;10;34;3;1;11;2;6;89
248976	1984	1	40	33
248990	1995	2	206	51;21946;61
249021	1986	1	95	0
249023	2000	1	40	0
249030	1995	2	129	67;19;2;26
249032	1997	2	13	0
249039	1998	0	53	0
249044	2007	2	12	0
249051	1999	2	5	0
249052	1995	2	20	0
249063	2010	1	67	0
249067	1978	2	65	21;14;4;2;351;142;152;7;38;25
249073	2003	1	12	0
249079	1999	2	146	0
249085	2010	1	366	6;91;10;13;18;5622;1;66;2
249093	1995	1	10	0
249100	1984	2	262	0
249124	1900	1	15	0
249134	1997	2	399	37;26;24;36;39;16
249135	1985	2	0	80
249168	1983	2	10	0
249169	1995	1	9	0
249183	1987	1	1329	278926
249187	1999	2	20	61;5;4;89;6;1;25;55;51;13
249216	1998	1	25	0
249231	1996	1	10	6;97
249245	1990	2	813	1;13;2;3;7
249248	1964	1	7	0
249250	2011	1	28	0
249251	1986	1	100	0
249254	2011	2	71	0
249256	1999	2	67	0
249263	1986	2	0	0
249272	1985	2	163	0
249279	1995	1	131	26;11;6;53;2;48;33
249281	1997	2	63	0
249302	1984	2	15	37
249315	1990	1	27	2;109;70;100;17;12;6
249319	1996	2	36	6
249326	1998	2	48	32;7;19;14;1
249335	2011	2	30	0
249343	1999	1	32	0
249371	1983	1	1	0
249397	1998	2	86	31;19;30;6;1;11;73;36;51;15
249408	2010	1	49	0
249412	2000	2	39	0
249428	1990	2	17	0
249435	1982	2	63	0
249452	1997	2	31	12;13;18;4;19;25;5;81;52;1
249468	1993	1	147	83;33;17;78;64;141;6;80;42;94
249501	1998	2	166	5;32;39;4;84;33;1;153;11;132
249509	1980	2	104	31;8;17;67;34
249523	1982	2	68	0
249550	1987	2	0	14;68;8;3;10;96;107;41;58;30
249552	1994	1	8	105
249553	1987	2	333	1;8;96;13;2;30;93
249561	1996	1	69	48;9187
249577	2007	2	247	2701;5;9
249578	1995	2	22	0
249592	1974	2	9	0
249594	1986	1	36	42;48;41;95;54;4;1;21;35;115
249601	1999	1	46	0
249609	1992	2	12	0
249615	1984	1	29	0
249627	1993	2	669	0
249629	2006	2	1367	6;4;13;17;32;46;123;112;68;118
249631	1985	1	39	3686
249637	1997	1	246	22;33;32;6;53;55;2607;11;40;29305
249644	1996	1	233	1;17;6
249661	1998	1	122	1;107;22;2;10;4;96;83;18;11
249684	1987	1	23	0
249696	2010	2	23	0
249699	1990	1	81	265811
249720	1988	2	119	8
249726	1898	2	80	0
249732	2000	2	144	0
249741	1992	2	207	84;28;24;3
249748	2010	2	22	22;14;7;33;1;6;30;13;21
249751	1993	2	2	3;1;7;39;124;2;6;33;19;53
249760	2010	2	87	2;10;44;64;88;12;6;19;91;26
249766	1993	1	234	0
249772	1975	1	123	2;10;7
249774	1992	2	22	6148
249782	1995	1	441	38;166;22;429;100;17;489;773
249787	1997	2	233	0
249798	1964	2	77	0
249801	1990	1	69	0
249805	1974	1	12	0
249811	1986	1	401	0
249817	1997	2	83	6;21;12;13;5;18
249818	1985	2	432	0
249825	1992	1	158	0
249829	1998	2	84	84;166341;28;31;14;6;60;88;27
249830	1995	2	315	0
249833	1996	1	72	39;87;20;24
249836	2010	1	12	0
249843	1990	1	12	0
249851	1992	1	52	12;7;3;18;50;82;9;34;15;17
249852	1996	1	15	22959;252;643
249858	1996	2	105	4;3;116;6;12;42;1;31;126;52
249859	2000	1	88	0
249863	1984	1	5	0
249877	1989	1	0	0
249888	1998	1	68	0
249900	1996	1	49	0
249906	1999	2	69	0
249916	1994	1	16	0
249918	1982	1	3	0
249923	1999	2	144	42
249945	1996	2	167	40548;17509;201911;905;18;41427;68785;91;2088;312250
249950	1998	1	73	4;28;9973;72;408;473;6;87;55;1490
249960	1994	2	14	0
249973	1990	2	569	7797;1;10;5;51627;17;25;19;93;907
249976	1991	1	2	0
249985	1992	1	680	0
249986	1991	1	114	17;1;8;24;27;9
249991	1991	1	190	30;5;21;2;56;6;53;19;48
250007	1995	2	422	0
250008	2000	2	12	0
250014	1998	2	33	0
250034	1998	2	405	1;12;11;2;94;53;3371;20;6
250055	2000	1	3	0
250064	1990	1	161	0
250066	1965	2	0	0
250080	1995	2	97	12
250092	1992	1	74	33;16;21;85;15
250103	1992	2	216	26;46;24;30;37;40;39
250107	1913	1	97	0
250116	1978	2	262	170;11
250128	1966	1	256	0
250135	1970	1	0	0
250164	1991	1	45	0
250173	1993	1	72	0
250176	1988	2	4	0
250195	1995	2	142	1;42;91;31;12710;14;268;781;66;51
250205	0-0-	0	196	0
250206	2010	2	0	0
250246	1-7-	2	70	0
250249	1991	2	0	0
250258	1990	2	55	31;40;36;42;37;6;39;1
250262	1996	2	222	1;7;14;28;3;27
250266	1992	1	8	0
250267	1992	1	21	0
250273	1975	1	43	0
250277	2000	2	17	1;36;61;53;10;6;60;14;2
250281	1990	1	57	42
250311	1989	1	218	0
250316	1979	2	19	0
250357	1996	1	24	0
250361	1979	1	62	0
250368	1991	1	91	0
250382	1979	2	0	0
250383	1993	0	119	114;5;1;2;38;68;11;22;6;18
250415	1990	1	17	0
250431	1997	2	123	0
250434	1989	1	1	0
250438	1989	1	32	75
250439	1990	1	49	0
250457	1993	1	16	7;9;2;20;1;13;11;26;70;6
250464	1997	1	43	553
250469	1979	1	43	43;22;10674;125;137;21467;56;63;86;30
250478	1987	2	1	0
250487	1990	1	20	0
250492	1989	2	99	0
250508	1990	2	20	0
250531	1994	1	26	518;349
250537	1994	1	31	0
250542	1994	1	14	0
250543	1992	1	239	68596;3;17;4316;28;29267;31476
250555	1991	2	0	0
250561	1997	1	15	0
250564	1992	2	50	0
250566	1997	2	98	0
250568	1978	1	25	0
250589	1983	1	6	0
250606	1995	1	86	3;20;59;17;28
250607	2010	1	653	52;18;25;6;98;26;1;78;39
250614	2010	1	402	0
250619	1997	2	173	44;54;66;76;15;10;6;12;1;23
250627	1990	2	238	0
250629	1992	2	13	0
250641	1991	1	71	37;74
250646	1980	2	64	0
250652	2010	1	51	0
250667	1990	1	115	11
250683	1999	1	54	0
250689	1968	2	0	0
250729	1997	2	345	0
250739	1993	1	17	0
250741	1995	2	7	0
250747	1997	2	156	0
250761	1974	2	49	0
250774	1999	1	24	0
250785	1994	1	11	10150;3;81485;136182
250797	1992	2	337	6;37;1;3;12;23
250798	1990	2	247	1;40;6;356771;37;26;83
250812	1976	2	62	0
250843	1999	2	32	0
250890	2010	1	9	0
250895	1992	1	20	0
250898	0-0-	2	754	5
250903	1993	2	19	107
250905	1999	1	18	0
250909	1997	1	153	0
250912	1989	1	90	5;21;13;26;22;33;40;32;52;1
250941	1996	1	167	0
250944	1987	2	245	0
250953	1996	1	106	698;217;414
250954	1994	2	5	0
250963	1992	1	655	1
250978	1999	1	40	6
250994	1986	2	105	1;3;23;5;49;13;4;11
250996	1992	1	593	0
251007	1982	1	0	0
251032	1995	1	8	0
251034	2005	2	39	0
251045	1998	1	5	51;71
251067	1989	1	21	11;21;14;58;17;8;101;40
251083	1994	2	92	0
251087	1991	1	199	9;70;1;37;18;6;13;30;3;27
251106	1995	1	17	0
251110	0-7-	2	122	0
251112	1974	2	18	0
251130	1986	2	194	0
251136	1990	2	278	3;5;20;66;27;7
251148	1988	2	19	14;36;1;57;61;88;60;74
251151	1997	1	87	0
251158	1990	1	285	0
251167	1991	1	10	0
251168	1997	2	1037	66;6;126;130;7;1;14;38;25;10
251186	1999	1	15	0
251196	1990	2	2	0
251197	1996	1	137	52;18;22;56;2;19;4;1;23092;11
251198	1995	1	63	0
251218	1998	1	26	0
251223	1996	1	88	1;11;5;22;4
251224	1997	2	42	145099
251235	1972	2	4	0
251239	1991	1	56	0
251240	2000	2	8	61;66;31
251259	1999	2	9	0
251260	1989	1	394	0
251286	1982	1	44	0
251306	1977	1	38	0
251315	0-11	2	19	0
251322	1987	2	32	40;26;39;9;16;57;36;30;46
251324	2000	2	56	291008;37;8961;30;40;1096;24;39;9
251328	1996	1	214	13
251331	2011	2	114	0
251338	1997	1	181	1
251354	1983	1	53	1029;219688;113;23;19881;8;26
251372	1990	2	4	0
251375	1974	1	5	0
251381	1983	1	0	0
251386	1999	1	58	0
251394	1993	2	80	13;117;2;26
251406	1990	1	840	0
251409	1900	1	55	0
251417	1989	2	15	0
251430	1996	1	6	71;102
251437	1985	1	133	0
251473	1978	2	0	0
251495	1993	2	154	31;18;54;3;6;76;1;27;12;37
251504	1993	1	1144	0
251519	1970	1	3	0
251528	1930	2	98	0
251551	2005	2	148	0
251554	1996	2	100	80;83;61;78;96;51;77;84;117;105
251575	1994	1	169	0
251581	1895	2	3	0
251584	1983	1	0	0
251588	1993	1	0	0
251600	2011	2	121	0
251606	1990	1	87	1882;329;200;5
251616	1994	1	158	0
251624	2000	1	1	0
251626	1993	1	453	178961;48;87;144;85;42;6;147;64
251630	1995	2	92	0
251672	1976	2	1	0
251707	1992	1	7	6;53;10;55;83;1;22;120
251720	1992	1	12	0
251725	1985	2	5	0
251748	1992	2	16	0
251765	1960	1	243	1
251768	1990	2	9	0
251770	2008	2	75	0
251771	2011	1	153	0
251795	1994	2	24	0
251807	2004	2	0	0
251812	1985	2	121	2026;421;10;17;31;1022;1576
251815	1979	1	170	0
251823	1995	2	246	2877;51;30453;2313;24;4462
251864	1986	2	0	0
251870	2001	1	1	0
251875	1977	2	0	0
251884	1987	2	229	0
251899	1995	2	167	9;17;2;19;73;3;6;1
251907	1990	1	29	37;46;20;39;87;70;57;40
251915	2011	1	27	0
251920	1991	1	6	0
251926	1987	2	83	1;14;2;13;12;11;34;6;4;5
251933	1900	1	4	0
251934	1987	2	575	24
251939	2001	2	27	0
